series_id,year,period,value,state_name
LASST220000000000003          ,2025,M03,4.771477611352811,Louisiana
LASST220000000000003          ,2025,M04,4.750844498698202,Louisiana
LASST220000000000003          ,2025,M05,4.714065670258558,Louisiana
LASST220000000000003          ,2025,M06,4.71300067220688,Louisiana
LASST220000000000003          ,2025,M07,4.744773884956967,Louisiana
LASST220000000000003          ,2025,M08,4.711352630284549,Louisiana
LASST220000000000003          ,2025,M09,4.671164256803889,Louisiana
LASST220000000000003          ,2025,M10,4.71292080716705,Louisiana
LASST220000000000003          ,2025,M11,4.663114416281024,Louisiana
LASST220000000000003          ,2025,M12,4.723836632244145,Louisiana
LASST220000000000003          ,2026,M01,4.729569662841471,Louisiana
LASST220000000000003          ,2026,M02,4.72559788867735,Louisiana
