series_id,year,period,value,state_name
LASST190000000000003          ,2025,M03,3.8173846433627716,Iowa
LASST190000000000003          ,2025,M04,3.8130080427343995,Iowa
LASST190000000000003          ,2025,M05,3.812879291981941,Iowa
LASST190000000000003          ,2025,M06,3.7862832944685483,Iowa
LASST190000000000003          ,2025,M07,3.8067754536783722,Iowa
LASST190000000000003          ,2025,M08,3.7776770770432457,Iowa
LASST190000000000003          ,2025,M09,3.785950372848117,Iowa
LASST190000000000003          ,2025,M10,3.8048291996558445,Iowa
LASST190000000000003          ,2025,M11,3.78632063760787,Iowa
LASST190000000000003          ,2025,M12,3.7838028982514116,Iowa
LASST190000000000003          ,2026,M01,3.8061832823365767,Iowa
LASST190000000000003          ,2026,M02,3.7775768027692314,Iowa
